country_name,type,mortality_rate
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Colombia,adult_male_mortality_rate,151.616
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
Mexico,adult_male_mortality_rate,184.379
